id,speaker,scene,primary_emotion,secondary_emotion,polarity,introspection,temper,attitude,sensitivity,words
1068,PHILIP,3,,,,,,,,8
1070,PHILIP,3,ecstasy,bliss,0.948,0.99,0.822,,,15
1072,PHILIP,3,disgust,,-0.659,,,-0.659,,12
1074,PHILIP,3,,,,,,,,5
1076,PHILIP,3,,,,,,,,3
1078,PHILIP,3,grief,loathing,-0.817,-0.967,,-0.667,,2
1080,PHILIP,3,,,,,,,,5
1084,PHILIP,3,ecstasy,calmness,0.683,0.991,0.376,,,2
1086,PHILIP,3,,,,,,,,4
1088,PHILIP,3,,,0.505,0.596,0.695,0.134,,14
1090,PHILIP,3,,loathing,0.002,0.073,-0.215,-0.075,-0.175,118
1092,PHILIP,3,,,,,,,,3
1094,PHILIP,3,anger,,-0.414,,-0.414,,,3
1096,PHILIP,3,,,,,,,,3
1098,PHILIP,3,ecstasy,,0.843,0.843,,,,3
1100,PHILIP,3,,,,,,,,4
1102,PHILIP,3,disgust,,-0.47,,,-0.47,,2
1104,PHILIP,3,grief,loathing,-0.843,-0.863,,-0.822,,6
1106,PHILIP,3,ecstasy,delight,0.571,0.873,0.183,0.524,,11
1108,PHILIP,3,pleasantness,,0.645,,,0.645,,5
1110,PHILIP,3,ecstasy,,0.318,0.294,,-0.119,0.745,23
1112,PHILIP,3,grief,,-0.041,-0.138,-0.417,-0.005,0.439,63
1114,PHILIP,3,,delight,0.405,0.853,,0.121,0.891,11
1116,PHILIP,3,grief,loathing,-0.141,-0.585,0.865,-0.415,0.899,27
1118,PHILIP,3,,,,,,,,4
1120,PHILIP,3,serenity,acceptance,0.147,,0.183,0.112,,13
1122,PHILIP,3,ecstasy,delight,0.569,0.534,,0.488,0.775,23
1124,PHILIP,3,,loathing,-0.603,,-0.66,-0.522,-0.99,6
1126,PHILIP,3,enthusiasm,,0.895,,,,0.895,13
1128,PHILIP,3,,,,,,,,6
1130,PHILIP,3,ecstasy,delight,0.567,0.678,0.031,0.669,,8
1132,PHILIP,3,,,,,,,,6
1134,PHILIP,3,grief,,-0.881,-0.952,,-0.821,-0.8,9
1137,PHILIP,3,,,-0.024,-0.337,0.234,-0.106,0.036,44
1139,PHILIP,3,,,-0.396,-0.68,,-0.278,-0.869,9
1143,PHILIP,3,,,,,,,,2
1148,PHILIP,3,,,,,,,,2
1150,PHILIP,3,anger,,-0.571,,-0.571,,,4
1152,PHILIP,3,,dislike,0.101,,-0.251,0.123,,10
1154,PHILIP,3,grief,loathing,-0.212,-0.262,0.376,-0.39,-0.98,16
1157,PHILIP,3,,,,,,,,2
1160,PHILIP,3,,,,,,,,9
1163,PHILIP,3,,,-0.24,-0.238,0.336,-0.821,,13
1165,PHILIP,3,,acceptance,0.201,,0.221,-0.196,0.916,15
1167,PHILIP,3,,,,,,,,3
1173,PHILIP,3,,loathing,0.087,-0.843,,-0.727,0.959,14
1177,PHILIP,3,,,,,,,,3
1179,PHILIP,3,,disgust,0.247,-0.449,,-0.362,0.899,9
1181,PHILIP,3,,bliss,-0.081,0.934,0.696,-0.977,,14
1183,PHILIP,3,ecstasy,delight,0.472,0.414,0.621,0.463,0.556,77
1185,PHILIP,3,,,,,,,,8
1187,PHILIP,3,,,,,,,,4
1197,PHILIP,3,ecstasy,,0.077,0.406,0.697,-0.659,-0.115,38
1199,PHILIP,3,,,,,,,,7
1201,PHILIP,3,,,0.201,0.013,0.376,0.192,-0.172,21
1205,PHILIP,3,enthusiasm,,0.998,,,,0.998,2
1207,PHILIP,3,,acceptance,0.332,,0.367,0.253,,17
1209,PHILIP,3,,,-0.105,0.013,0.376,-0.821,,10
1211,PHILIP,3,ecstasy,,0.828,0.905,0.745,0.757,,9
1213,PHILIP,3,,acceptance,0.213,0.202,,0.118,0.265,15
1215,PHILIP,3,,,-0.35,-0.86,-0.154,-0.229,,14
1216,PHILIP,3,grief,,-0.893,-0.893,,,,6
1219,PHILIP,3,grief,loathing,-0.079,-0.069,-0.041,-0.125,0.095,70
1221,PHILIP,3,ecstasy,,0.045,0.374,0.714,-0.295,-0.247,103
1225,PHILIP,3,ecstasy,delight,0.292,0.489,0.394,0.065,0.218,184
1227,PHILIP,3,grief,loathing,-0.468,-0.937,-0.228,-0.712,0.853,33
1247,PHILIP,3,sadness,fear,-0.471,-0.589,,,-0.353,13
1250,PHILIP,3,,,-0.254,-0.976,-0.213,0.008,-0.553,17
1252,PHILIP,3,,,0.468,0.265,-0.999,0.683,0.906,28
1255,PHILIP,3,serenity,acceptance,0.077,-0.834,0.27,0.064,0.325,38
1257,PHILIP,3,,,,,,,,2
1259,PHILIP,3,ecstasy,bliss,0.81,0.876,0.745,,,5
1261,PHILIP,3,anxiety,,-0.172,,,,-0.172,2
1270,PHILIP,3,,delight,0.182,0.887,,0.143,,6
1277,PHILIP,3,,,,,,,,3
1283,PHILIP,3,,,-0.031,0.884,,-0.048,-0.912,19
1301,PHILIP,3,,,,,,,,2
1312,PHILIP,3,,,,,,,,6
1325,PHILIP,3,,,,,,,,7
1327,PHILIP,3,ecstasy,,0.808,0.874,0.754,0.733,,15
1329,PHILIP,3,grief,loathing,0.023,-0.186,0.668,-0.258,0.221,32
1349,PHILIP,3,ecstasy,delight,0.828,0.886,,0.77,,8
1363,PHILIP,3,ecstasy,,0.467,0.549,0.576,0.645,0.807,24
1369,PHILIP,3,,,,,,,,3
1372,PHILIP,3,,,,,,,,3
1374,PHILIP,3,,,,,,,,3
1376,PHILIP,3,,,,,,,,6
1378,PHILIP,3,grief,loathing,-0.195,-0.959,0.844,-0.454,0.957,49
1381,PHILIP,3,,,,,,,,3
1385,PHILIP,3,ecstasy,calmness,0.661,0.832,0.499,,,17
1405,PHILIP,3,ecstasy,bliss,0.854,0.887,0.745,,,14
1437,PHILIP,3,,,,,,,,15
1439,PHILIP,3,,,,,,,,7
1441,PHILIP,3,,,,,,,,7
1444,PHILIP,3,acceptance,,0.261,,,0.261,,9
1451,PHILIP,3,pleasantness,,0.546,,,0.546,,3
1453,PHILIP,3,pleasantness,,0.546,,,0.546,,3
1455,PHILIP,3,,,-0.358,,-0.27,-0.446,,12
1457,PHILIP,3,grief,,-0.159,-0.417,0.183,0.048,-0.342,18
1459,PHILIP,3,grief,,-0.177,-0.281,0.709,-0.344,-0.002,35
1475,PHILIP,3,,,,,,,,2
1477,PHILIP,3,ecstasy,delight,0.863,0.896,,0.829,,3
1479,PHILIP,3,ecstasy,,0.241,0.362,0.376,0.701,0.329,12
1480,PHILIP,4,,,,,,,,2
1482,PHILIP,4,,delight,0.749,0.845,0.479,0.779,0.957,12
1484,PHILIP,4,,,,,,,,3
1486,PHILIP,4,,bliss,-0.085,-0.026,0.712,,,14
1488,PHILIP,4,,,,,,,,3
1490,PHILIP,4,ecstasy,delight,0.826,0.883,,0.768,,7
1492,PHILIP,4,,,,,,,,5
1494,PHILIP,4,enthusiasm,,0.849,,,,0.849,9
1496,PHILIP,4,,delight,0.838,0.834,0.894,0.731,,16
1498,PHILIP,4,,,,,,,,2
1500,PHILIP,4,pleasantness,,0.259,0.88,,0.255,-0.922,27
1502,PHILIP,4,grief,,-0.003,-0.858,-0.182,0.013,0.068,35
1504,PHILIP,4,ecstasy,acceptance,0.754,0.873,0.252,0.03,0.891,20
1506,PHILIP,4,ecstasy,delight,0.077,0.11,0.092,0.102,-0.205,126
1508,PHILIP,4,annoyance,sadness,-0.303,-0.34,-0.267,,,3
1510,PHILIP,4,,,0.154,0.442,-0.33,0.351,,24
1512,PHILIP,4,grief,loathing,-0.314,-0.308,,-0.285,,28
1514,PHILIP,4,,acceptance,-0.118,-0.084,,0.123,,13
1516,PHILIP,4,,,-0.193,-0.184,0.816,-0.58,,11
1518,PHILIP,4,,,,,,,,2
1519,PHILIP,4,,delight,0.177,0.217,,0.709,,10
1521,PHILIP,4,,bliss,-0.231,0.592,0.676,-0.446,-0.88,6
1523,PHILIP,4,ecstasy,delight,0.465,0.929,0.709,0.293,0.963,27
1525,PHILIP,4,grief,loathing,-0.832,-0.916,,-0.748,,20
1527,PHILIP,4,ecstasy,,0.271,0.289,,-0.823,0.743,15
1529,PHILIP,4,,,0.224,-0.009,0.868,0.132,0.807,22
1532,PHILIP,4,,,,,,,,2
1534,PHILIP,4,ecstasy,,0.355,0.374,0.809,0.043,,31
1536,PHILIP,4,,,0.034,0.917,-0.644,,-0.172,34
1538,PHILIP,4,,,-0.105,0.024,-0.273,0.008,-0.19,62
1540,PHILIP,4,annoyance,dislike,-0.185,,-0.221,-0.149,,5
1542,PHILIP,4,,,,,,,,3
1544,PHILIP,4,,,,,,,,15
1546,PHILIP,4,,,,,,,,4
1547,PHILIP,4,ecstasy,delight,0.865,0.932,,0.797,,5
1549,PHILIP,4,,,,,,,,7
1553,PHILIP,4,,,,,,,,8
1555,PHILIP,4,,,0.118,0.994,,0.091,-0.868,10
1559,PHILIP,4,,,,,,,,5
1561,PHILIP,4,,,,,,,,2
1563,PHILIP,4,,,,,,,,4
1565,PHILIP,4,ecstasy,delight,0.798,0.944,0.376,0.693,,17
1567,PHILIP,4,ecstasy,enthusiasm,0.848,0.888,,,0.807,34
1569,PHILIP,4,,acceptance,0.509,,0.183,0.112,0.871,9
1571,PHILIP,4,grief,,0.012,-0.368,0.15,-0.023,0.002,148
1573,PHILIP,4,,,,,,,,2
1575,PHILIP,4,,,,,,,,5
1577,PHILIP,4,,,,,,,,2
1579,PHILIP,4,grief,loathing,-0.845,-0.871,,-0.82,,2
1581,PHILIP,4,bliss,,0.912,,0.912,,,14
1583,PHILIP,4,terror,loathing,-0.748,,,-0.665,-0.832,5
1584,PHILIP,4,,delight,0.829,0.95,,0.736,0.892,15
1585,PHILIP,4,,,,,,,,4
1587,PHILIP,4,grief,terror,-0.789,-0.856,,,-0.723,3
1589,PHILIP,4,,,,,,,,3
1591,PHILIP,4,,,,,,,,2
1593,PHILIP,4,,,,,,,,2
1595,PHILIP,4,,delight,0.212,0.26,,0.806,,14
1597,PHILIP,4,ecstasy,delight,0.826,0.906,,0.715,0.81,20
1599,PHILIP,4,,,0.486,0.996,0.673,0.211,0.063,8
1601,PHILIP,4,sadness,acceptance,-0.272,-0.502,0.267,0.111,,14
1602,PHILIP,4,,,,,,,,1
1603,PHILIP,4,,delight,0.8,0.933,,0.696,0.873,7
1605,PHILIP,4,grief,disgust,-0.003,-0.185,-0.771,-0.126,0.422,83
1608,PHILIP,4,,,,,,,,6
1610,PHILIP,4,enthusiasm,,0.891,,,,0.891,13
1616,PHILIP,4,ecstasy,,0.93,0.93,,,,11
1626,PHILIP,4,,,,,,,,6
1636,PHILIP,4,,enthusiasm,0.901,0.939,,,0.853,29
1638,PHILIP,4,ecstasy,bliss,0.819,0.872,0.766,,,13
1640,PHILIP,4,grief,loathing,-0.347,-0.539,0.479,-0.5,-0.982,72
1642,PHILIP,4,grief,loathing,-0.264,-0.279,0.748,-0.748,,20
1644,PHILIP,4,grief,loathing,-0.843,-0.925,,-0.76,,3
1646,PHILIP,4,,,,,,,,4
1648,PHILIP,4,grief,loathing,-0.384,-0.893,-0.894,-0.607,0.889,27
1650,PHILIP,4,,,,,,,,3
1652,PHILIP,4,,,,,,,,2
1654,PHILIP,4,ecstasy,delight,0.42,0.474,0.409,0.307,0.915,94
1656,PHILIP,4,ecstasy,delight,0.165,0.27,-0.031,0.214,0.532,231
1658,PHILIP,4,,,,,,,,2
1660,PHILIP,4,ecstasy,calmness,0.683,0.991,0.376,,,2
1662,PHILIP,4,,delight,0.897,0.926,,0.749,0.957,9
1664,PHILIP,4,ecstasy,loathing,0.312,0.889,,-0.776,-0.906,22
1666,PHILIP,4,,,0.308,0.001,,0.028,0.895,15
1668,PHILIP,4,,,,,,,,13
1670,PHILIP,4,enthusiasm,,0.891,,,,0.891,19
1672,PHILIP,4,,,0.286,-0.026,0.745,-0.683,0.853,14
1673,PHILIP,4,,loathing,-0.503,-0.904,-0.172,-0.456,-0.954,15
1675,PHILIP,4,,,,,,,,3
1677,PHILIP,4,,,,,,,,3
1681,PHILIP,4,,,,,,,,5
1683,PHILIP,4,enthusiasm,,0.507,0.767,0.109,0.38,0.91,36
1685,PHILIP,4,,,,,,,,2
1687,PHILIP,4,ecstasy,,0.889,0.889,,,,25
1689,PHILIP,4,,,,,,,,2
1691,PHILIP,4,grief,terror,-0.766,-0.864,,,-0.669,3
1693,PHILIP,4,ecstasy,delight,0.464,0.495,0.709,0.425,0.762,47
1695,PHILIP,4,,acceptance,0.526,0.857,0.246,0.146,,24
1697,PHILIP,4,,,,,,,,2
1699,PHILIP,4,,,,,,,,4
1701,PHILIP,4,enthusiasm,delight,0.829,,,0.764,0.894,6
1703,PHILIP,4,,,,,,,,7
1705,PHILIP,4,enthusiasm,,0.895,,,,0.895,11
1707,PHILIP,4,dislike,,-0.194,,,-0.194,,6
1709,PHILIP,4,,,,,,,,23
1711,PHILIP,4,,,,,,,,10
1713,PHILIP,4,contentment,serenity,0.227,0.286,0.026,,,12
1715,PHILIP,4,,,0.281,,0.403,0.257,0.958,15
1716,PHILIP,4,grief,fear,-0.677,-0.968,,,-0.387,3
1718,PHILIP,4,dislike,,-0.194,,,-0.194,,12
1720,PHILIP,4,ecstasy,delight,0.443,0.496,0.745,0.756,,34
1722,PHILIP,4,,,,,,,,3
1724,PHILIP,4,ecstasy,enthusiasm,0.814,0.904,,,0.724,9
1725,PHILIP,4,ecstasy,enthusiasm,0.814,0.904,,,0.724,3
1727,PHILIP,4,ecstasy,delight,0.819,0.891,,0.72,0.859,29
1729,PHILIP,4,,,,,,,,4
1731,PHILIP,4,,,,,,,,7
1733,PHILIP,4,,,,,,,,7
1734,PHILIP,4,,,,,,,,7
114,GREEN,1,ecstasy,delight,0.794,0.854,,0.735,,8
116,GREEN,1,,,-0.267,0.994,0.024,-0.774,-0.653,19
118,GREEN,1,ecstasy,delight,0.798,0.877,0.689,0.736,,14
120,GREEN,1,,,-0.649,,-0.364,-0.777,-0.728,26
122,GREEN,1,,,0.271,0.866,0.403,0.186,,34
124,GREEN,1,ecstasy,bliss,0.848,0.931,0.765,,,14
126,GREEN,1,grief,,0.007,-0.188,-0.039,0.003,0.971,66
128,GREEN,1,ecstasy,,0.401,0.42,0.819,0.113,0.62,97
130,GREEN,1,,,-0.163,-0.069,0.171,-0.051,-0.868,90
132,GREEN,1,,,-0.419,-0.339,,-0.32,-0.876,36
135,GREEN,1,,delight,0.257,0.919,,0.205,,24
137,GREEN,1,,,0.162,0.059,0.344,-0.008,0.897,84
142,GREEN,1,,,,,,,,3
144,GREEN,1,ecstasy,enthusiasm,0.845,0.939,,,0.75,2
147,GREEN,1,,,,,,,,12
157,GREEN,1,,,,,,,,5
162,GREEN,1,,loathing,-0.279,-0.842,,-0.715,0.221,16
164,GREEN,1,ecstasy,,0.309,0.349,,0.002,0.803,21
166,GREEN,1,,,,,,,,6
186,GREEN,1,ecstasy,bliss,0.788,0.867,0.738,0.703,,19
188,GREEN,1,,,,,,,,9
141,MRS. QUEBEC,1,ecstasy,,0.023,0.438,0.542,-0.097,-0.954,48
143,MRS. QUEBEC,1,enthusiasm,delight,0.435,0.249,0.465,0.396,0.529,100
146,MRS. QUEBEC,1,,,-0.15,0.2,0.049,-0.143,-0.941,35
148,MRS. QUEBEC,1,,delight,0.575,0.921,-0.308,0.695,0.882,46
155,MRS. QUEBEC,1,,,,,,,,7
158,MRS. QUEBEC,1,,acceptance,-0.161,,0.357,0.086,-0.927,14
160,MRS. QUEBEC,1,grief,loathing,-0.893,-0.966,,-0.821,,5
179,MRS. QUEBEC,1,ecstasy,delight,0.807,0.89,,0.725,,6
181,MRS. QUEBEC,1,,,,,,,,12
182,MRS. QUEBEC,1,,,,,,,,2
185,MRS. QUEBEC,1,bliss,,0.973,,0.973,,,3
206,MRS. QUEBEC,1,,enthusiasm,0.898,0.885,,0.957,0.794,14
214,MRS. QUEBEC,1,serenity,acceptance,0.122,,0.202,0.042,,2
216,MRS. QUEBEC,1,,,-0.386,-0.966,0.202,-0.389,,5
150,MRS. ANSLOW,1,,,,,,,,4
152,MRS. ANSLOW,1,ecstasy,,0.27,0.318,0.709,-0.02,,17
153,MRS. ANSLOW,1,,,0.216,0.163,,0.265,0.221,16
154,MRS. ANSLOW,1,,,,,,,,4
156,MRS. ANSLOW,1,,loathing,-0.91,-0.966,,-0.821,-0.927,10
159,MRS. ANSLOW,1,contentment,,0.096,0.111,0.314,0.211,-0.895,24
161,MRS. ANSLOW,1,anger,disgust,-0.66,,-0.66,-0.66,,6
163,MRS. ANSLOW,1,grief,loathing,-0.025,-0.184,0.745,-0.282,-0.024,41
165,MRS. ANSLOW,1,ecstasy,,0.273,0.346,-0.825,0.686,0.735,22
167,MRS. ANSLOW,1,,,0.486,0.887,0.223,0.416,,29
169,MRS. ANSLOW,1,ecstasy,delight,0.817,0.875,,0.759,,14
171,MRS. ANSLOW,1,loathing,,-0.977,,,-0.977,,7
184,MRS. ANSLOW,1,grief,,-0.34,-0.956,,,0.891,8
203,MRS. ANSLOW,1,serenity,acceptance,0.122,,0.202,0.042,,7
204,MRS. ANSLOW,1,,,,,,,,9
207,MRS. ANSLOW,1,ecstasy,bliss,0.776,0.879,0.673,,,15
209,MRS. ANSLOW,1,,,-0.013,-0.478,,-0.446,0.886,13
211,MRS. ANSLOW,1,enthusiasm,,0.886,,,,0.886,15
213,MRS. ANSLOW,1,,,0.312,0.899,0.237,-0.124,,19
215,MRS. ANSLOW,1,ecstasy,delight,0.855,0.863,,0.813,,7
178,OTTOLINE,1,,,,,,,,3
180,OTTOLINE,1,,,,,,,,8
183,OTTOLINE,1,,,-0.938,-0.993,-0.883,,,12
187,OTTOLINE,1,,loathing,-0.533,-0.966,0.316,-0.525,-0.854,13
190,OTTOLINE,1,ecstasy,calmness,0.683,0.991,0.376,,,2
192,OTTOLINE,1,,enthusiasm,0.712,0.984,0.584,,0.695,11
194,OTTOLINE,1,,,,,,,,5
196,OTTOLINE,1,,loathing,0.022,-0.331,0.472,-0.741,0.807,32
198,OTTOLINE,1,ecstasy,delight,0.696,0.952,,0.531,,11
200,OTTOLINE,1,,,-0.066,-0.282,0.479,-0.231,,42
205,OTTOLINE,1,enthusiasm,delight,0.451,0.003,,0.744,0.455,20
218,OTTOLINE,1,serenity,acceptance,0.122,,0.202,0.042,,2
220,OTTOLINE,1,,,0.251,0.005,0.493,0.028,0.927,41
222,OTTOLINE,1,enthusiasm,delight,0.848,,,0.788,0.867,26
224,OTTOLINE,1,,,,,,,,3
226,OTTOLINE,1,,,,,,,,6
230,OTTOLINE,1,grief,loathing,-0.893,-0.966,,-0.821,,13
232,OTTOLINE,1,ecstasy,calmness,0.701,0.927,0.474,,,17
234,OTTOLINE,1,,,-0.15,0.021,-0.966,,0.12,15
236,OTTOLINE,1,,pleasantness,-0.069,0.873,-0.778,0.029,0.942,32
238,OTTOLINE,1,disgust,,-0.446,,,-0.446,,27
240,OTTOLINE,1,,,,,,,,7
242,OTTOLINE,1,,,-0.516,-0.659,-0.603,-0.401,,33
244,OTTOLINE,1,,,-0.263,0.013,,-0.21,,25
246,OTTOLINE,1,grief,,0.037,-0.407,0.977,-0.01,0.898,20
248,OTTOLINE,1,grief,loathing,-0.254,-0.299,-0.13,-0.061,,41
250,OTTOLINE,1,serenity,acceptance,0.083,0.043,0.286,-0.099,,22
252,OTTOLINE,1,enthusiasm,,0.318,-0.218,-0.327,0.804,0.522,24
254,OTTOLINE,1,,,-0.003,-0.84,-0.008,0.363,,10
256,OTTOLINE,1,,,-0.163,0.022,-0.155,-0.022,-0.165,51
258,OTTOLINE,1,,dislike,0.026,-0.037,,-0.15,0.201,23
260,OTTOLINE,1,ecstasy,calmness,0.683,0.991,0.376,,,4
262,OTTOLINE,1,ecstasy,,0.435,0.458,0.606,0.409,0.303,89
264,OTTOLINE,1,ecstasy,,0.05,0.117,0.146,0.039,-0.09,100
